name,address,latitude,longitude,games,cabs,game_counts,source
タイトーＦステーションイオン近江八幡店,滋賀県近江八幡市鷹飼町南３−７　１階,35.1218227,136.1029734,chunithm;ddr;gitadora;iidx;maimai_dx;other;popn;sdvx;taiko,iidx_lm;sdvx_vm,chunithm:3;ddr:1;gitadora:1;iidx:1;maimai_dx:1;popn:1;sdvx:1;taiko:2,allnet;eagate;ziv
タイトーＦステーションオリナス錦糸町店,東京都墨田区太平４ー１ー２　オリナスモール地下１Ｆ,35.7003101,139.8152653,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:2;drs:1;gitadora:2;iidx:5;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:1;polaris_chord:1;popn:1;sdvx:5,allnet;eagate;ziv
タイトーＦステーションクレアモール川越店,埼玉県川越市新富町２−１−１３,35.9138263,139.4829221,chunithm;gitadora;iidx;ongeki;polaris_chord;popn;sdvx;taiko,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
タイトーＦステーションセントポルタ大分店,大分県大分市中央町２−１−１,33.2354219,131.6063391,chunithm;gitadora;iidx;maimai_dx;nostalgia;ongeki;popn;sdvx;taiko,iidx_lm;sdvx_vm,,allnet;eagate;ziv
タイトーＦステーションニシムタ出水店,鹿児島県出水市六月田町３４７番地,32.1052481,130.3454411,chunithm;iidx;maimai_dx;nostalgia;ongeki;popn;project_diva;sdvx;taiko,iidx_lm;sdvx_vm,,allnet;eagate;ziv
タイトーＦステーション三宮西館店,兵庫県神戸市中央区三宮町２丁目１１−１センタープラザ西館,34.6911162,135.1911671,chunithm;maimai_dx;sdvx;taiko,sdvx_vm,,allnet;eagate;ziv
タイトーＦステーション上越店,新潟県上越市富岡３５２４　Ｊーｍａｘシアター内１Ｆ,37.1481920,138.2590468,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;ongeki;polaris_chord;project_diva;sdvx,ddr_gold;iidx_lm;sdvx_vm,,allnet;eagate;ziv
タイトーＦステーション今治ワールドプラザ,愛媛県今治市東村１の１４の２今治ワールドプラザ内,34.0426810,133.0278780,chunithm;maimai_dx;popn,popn_pikapika,,allnet;eagate
タイトーＦステーション八戸店,青森県八戸市三日町２７,40.5093072,141.4905810,chunithm;gitadora;groove_coaster;iidx;maimai_dx;ongeki;popn;sdvx;taiko,,,allnet;eagate;ziv
タイトーＦステーション市川妙典店,千葉県市川市妙典４ー１ー１　イオン市川妙典店２番街２Ｆ,35.6925377,139.9266786,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;ongeki;polaris_chord;popn;project_diva;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;gitadora:2;iidx:4;maimai_dx:1;nostalgia:1;ongeki:1;polaris_chord:1;popn:1;sdvx:4,allnet;eagate;ziv
タイトーＦステーション静岡,静岡県静岡市葵区呉服町２−５−４　ふしみや第２ビル,34.9744541,138.3832431,chunithm;gitadora;groove_coaster;iidx;maimai_dx;ongeki;popn;sdvx;taiko,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
タイトーＦ郡山オリエントパーク店,福島県郡山市安積町荒井字大久保３５−１,37.3744762,140.3487551,chunithm;ddr;iidx;maimai_dx;ongeki;other;polaris_chord;sdvx;taiko,ddr_gold;iidx_lm;sdvx_vm,,allnet;eagate;ziv
タカダバッティングセンター,富士市田島75-1,35.1509840,138.6958050,iidx;pump_it_up,,,eagate;ziv
タカラ島 亀岡店,亀岡市篠町野条上又11-1アルプラザ亀岡店3F,35.0013970,135.6029062,gitadora;jubeat;other;popn,,,eagate;ziv
タロフォフォ,兵庫県西宮市田中町５−２１,34.7366936,135.3365065,gitadora;iidx;jubeat;other;popn;project_diva,,,allnet;eagate;ziv
ダイナソアエイジ,愛知県大府市東新町三丁目８８番地,35.0310080,136.9562745,chunithm;maimai_dx;other;popn,,chunithm:2;maimai_dx:1;popn:1,allnet;eagate;ziv
チャリオット五井店,千葉県市原市五井中央西２−１−２,35.5136111,140.0898121,chunithm;gitadora;iidx;maimai_dx;ongeki;popn;project_diva;sdvx;taiko,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;sdvx_vm,,allnet;eagate
チャリオット辰巳店,千葉県市原市市原500-1,35.5249124,140.1219330,chunithm;gitadora;popn,,,allnet;eagate
テクノワールド,岩手県奥州市江刺愛宕字梁川１２７−１,39.1792419,141.1621682,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
テクモピアパルテロン宇都宮店,宇都宮市今泉町237福田屋ショッピングプラザ宇都宮2F,36.5742650,139.9005810,iidx,iidx_lm,,eagate
テクモピア座間店,神奈川県座間市ひばりが丘４−１１−４８,35.4800807,139.4320181,chunithm;iidx;maimai_dx;ongeki;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
テクモピア船橋南口店,千葉県船橋市本町１ー７ー６ドリーム船橋ビル３Ｆ,35.6990191,139.9858078,chunithm;iidx;maimai_dx;ongeki;sdvx;taiko,iidx_lm;sdvx_vm,,allnet;eagate
トップラン岩岡,兵庫県神戸市西区岩岡町古郷１４７４−１,34.7176826,134.9289029,chunithm;maimai_dx;ongeki;project_diva;reflec;sdvx,sdvx_vm,,allnet;eagate
トップラン東大阪,大阪府東大阪市東鴻池町１−６−３０イオンタウン東大阪店２Ｆ,34.6938172,135.6175909,chunithm;maimai_dx;ongeki;popn;project_diva;reflec,,,allnet;eagate
トムソーヤのなかまたち鷹巣店,北秋田市栄字中綱31-1イオンタウン鷹巣店,40.2298090,140.3847140,gitadora;popn,,,eagate
トム・ソーヤのなかまたち湯沢店,秋田県湯沢市字上萩生田162イオンスーパーセンター湯沢店内,39.1504850,140.4694260,chunithm;gitadora;nostalgia;other;popn;project_diva,,,allnet;eagate;ziv
トヤマレジャーランド呉羽店,富山県富山市高木字貝塚2054,36.7154246,137.1579952,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
トライセン中津店,大分県中津市下池永６７−３,33.5896776,131.2110360,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;sdvx_vm,,allnet;eagate;ziv
トライセン萩原,大分県大分市萩原４−２２７−７,33.2491774,131.6436745,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn;reflec,gitadora_dm_arena;gitadora_gf_arena;iidx_lm,,allnet;eagate;ziv
ドライブイン古城,倉敷市福田町福田2111-1,34.5513949,133.7675318,gitadora;iidx;nostalgia,,,eagate
ドリームキャンディ,三重県伊賀市小田町７１１−１,34.7752694,136.1227939,chunithm;gitadora;iidx;maimai_dx;nostalgia;ongeki;reflec;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
ニコアプレイランド,二戸市米沢字荒谷25,40.2829310,141.2942920,iidx;other,,,eagate;ziv
ネオブラボー,山口県防府市高倉１−３−３０,34.0549567,131.5591985,chunithm;iidx;maimai_dx;ongeki;other;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ハイパーメッセ,福岡県北九州市小倉南区北方４−６−７,33.8391643,130.8741119,chunithm;drs;maimai_dx;ongeki;other,,,allnet;eagate;ziv
ハローズガーデン新三田,兵庫県三田市けやき台１‐６‐２イオン三田２番街,34.9081575,135.1861575,chunithm;iidx;maimai_dx;ongeki,iidx_lm,,allnet;eagate
バイパスレジャーランド加賀店,石川県加賀市箱宮町ヲ1-1,36.3251944,136.4113866,chunithm;ddr;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
バイパスレジャーランド御経塚店,石川県野々市市御経塚4丁目46,36.5479275,136.6012300,chunithm;iidx;other;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
バイパスレジャーランド藤江新館,石川県金沢市藤江南2-105,36.5837815,136.6206855,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
バンダイナムコＣｒｏｓｓＳｔｏｒｅ京都,京都市南区西九条鳥居口町イオンＭ京都ＳＡＫＵＲＡ館４階,34.9828149,135.7546262,chunithm;maimai_dx;nostalgia;ongeki;other;popn;taiko,popn_pikapika,chunithm:1;nostalgia:1;taiko:5,allnet;eagate;ziv
パスカランド博多店,福岡県福岡市東区東浜１−１−１ゆめタウン博多店２階,33.6122355,130.4123165,chunithm;maimai_dx;ongeki;other;popn,popn_pikapika,,allnet;eagate;ziv
パスカランド福重店,福岡県福岡市西区拾六町１丁目７番１号ＭＥＧＡドンキ福重店３Ｆ,33.5672500,130.3148720,chunithm;iidx;maimai_dx;ongeki;other;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
パスカランド鳥栖,佐賀県鳥栖市本鳥栖町５３７−１フレスポ鳥栖店２階,33.3758911,130.5168476,chunithm;maimai_dx;ongeki;other;popn,popn_pikapika,,allnet;eagate;ziv
パスカランド黒崎店,福岡県北九州市八幡西区西曲里町３−１,33.8597850,130.7602544,chunithm;maimai_dx;ongeki;other;popn,popn_pikapika,,allnet;eagate;ziv
パスカワールドグリーンランド店,熊本県荒尾市本井手１５７４−５４,32.9878473,130.4712114,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
パラダイス・シティ,神奈川県横浜市旭区二俣川1-43-28,35.4648265,139.5318128,chunithm;iidx;maimai_dx,,,allnet;eagate
パルケ・デ・アミーゴ！山形店,山形県山形市嶋北１−３−１,38.2836662,140.3216001,chunithm;iidx;jubeat;ongeki;other,,,allnet;eagate;ziv
パルケ上賀茂店,京都府京都市北区上賀茂西河原町１の１,35.0669415,135.7460749,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;popn;taiko,iidx_lm,chunithm:2;ddr:1;drs:1;gitadora:2;iidx:1;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;taiko:3,allnet;eagate;ziv
パレパレ稲毛長沼店,千葉県千葉市稲毛区長沼原町731-17フレスポ稲毛Ａ２棟４,35.6575891,140.1277036,chunithm;gitadora;maimai_dx;ongeki;popn;project_diva;taiko,,,allnet;eagate
ビッグボウル杉戸,埼玉県北葛飾郡杉戸町大字杉戸２３３８,36.0401850,139.7208181,chunithm;iidx;maimai_dx;nostalgia;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
ビデオゲームミュージアムロボット深谷店,埼玉県深谷市上柴町西４−１２−１,36.1796392,139.2988013,iidx;jubeat;popn;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
ビバーチャ,広島県広島市中区南竹屋町１０−１７,34.3793334,132.4612792,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn,,,allnet;eagate;ziv
ピノキオランド本渡,熊本県天草市船之尾町279-6,32.4583537,130.1882685,chunithm;iidx;maimai_dx;ongeki;other,iidx_lm,,allnet;eagate;ziv
ピノッキースパティオ益田店,島根県益田市高津7丁目21-12ゆめタウン益田店2F,34.6911678,131.8158974,chunithm;iidx;other,,,allnet;eagate;ziv
ピンクパンサー下妻店,茨城県下妻市小島884-10,36.1702653,139.9665309,chunithm;gitadora;iidx;maimai_dx;ongeki;sdvx,sdvx_vm,,allnet;eagate
ピンクパンサー土浦店,茨城県土浦市木田余４５８５−３,36.1065463,140.2151975,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;project_diva;sdvx,ddr_gold;iidx_lm;sdvx_vm,,allnet;eagate
ファンタジスタ,岡山県倉敷市新倉敷駅前５−１９４,34.5583269,133.6767549,chunithm;gitadora;iidx;jubeat;nostalgia;other;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ファンタジードーム八戸,青森県八戸市江陽２−１４−１,40.5218721,141.5027091,chunithm;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;reflec,iidx_lm,,allnet;eagate;ziv
ファンタジープラザ名古屋,愛知県名古屋市北区玄馬町２３４−１ﾄﾞﾝｷﾎｰﾃ名古屋本店２階,35.2264606,136.9089964,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn;reflec;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:2;ddr:1;gitadora:2;iidx:3;jubeat:1;maimai_dx:1;ongeki:2;popn:1;reflec:1;sdvx:4;taiko:3,allnet;eagate;ziv
フェスタ古河店,古河市松並2-18-10マーケットシティ古河内,36.2096015,139.7086044,chunithm;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,eagate
フクイレジャーランドワイプラザ店,福井県福井市新保北1-303　ヤスサキワイプラザＢ棟2Ｆ,36.0861836,136.2493644,chunithm;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
フタバボウル泉大津店,大阪府泉大津市松之浜町１−２−５３,34.5108583,135.4156272,chunithm;maimai_dx;ongeki;other;sdvx,sdvx_vm,,allnet;eagate;ziv
フリスポ下館,茨城県筑西市神分４７２,36.3024911,139.9565286,ddr;gitadora;iidx;ongeki;popn;sdvx,popn_pikapika;sdvx_vm,,allnet;eagate
フリスポ佐原,千葉県香取市佐原イ−４２００,35.9011456,140.4935107,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx;taiko,iidx_lm;sdvx_vm,,allnet;eagate
フレスパランドカッタの湯,山口県宇部市海南町1675,33.9584481,131.2615249,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ブラックジャックアクア店,広島県広島市安佐南区大町東４−１２−１１,34.4689057,132.4624719,chunithm;iidx;other;popn,iidx_lm,,allnet;eagate;ziv
ブラックジャック東広島店,広島県東広島市西条町御薗宇６１２０,34.4141987,132.7533558,chunithm;iidx;other,iidx_lm,,allnet;eagate;ziv
プラサカプコン大曲店,秋田県大仙市和合字坪立１７７イオン大曲ＳＣ２Ｆ,39.4385014,140.5088973,chunithm;iidx;maimai_dx;ongeki;other;popn,,,allnet;eagate;ziv
プラサカプコン横須賀店,神奈川県横須賀市若松町2-30モアーズシティ4F,35.2782938,139.6700409,chunithm;iidx;maimai_dx;ongeki;other,,,allnet;eagate;ziv
プラサカプコン甲府店,山梨県中巨摩郡昭和町西条３７１７,35.6428959,138.5462509,chunithm;iidx;maimai_dx;ongeki;other;popn;project_diva,,,allnet;eagate;ziv
プラサカプコン石巻店,宮城県石巻市茜平4丁目104番地 ｲｵﾝ石巻ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ2F,38.4476841,141.2652783,chunithm;maimai_dx;ongeki;other;popn,,,allnet;eagate;ziv
プレイゾーン　バンブー,新潟県南魚沼市竹俣６０ー５,37.0510088,138.8681410,chunithm;iidx;nostalgia;ongeki;popn,,,allnet;eagate
プレイドーム松山,愛媛県松山市余戸南４丁目９−４０,33.8093947,132.7280617,chunithm;iidx;other;project_diva,iidx_lm,,allnet;eagate;ziv
プレイハウス　エリナ,新潟県新潟市西蒲区津雲田６４０,37.7175185,138.8906472,chunithm;ddr;gitadora;iidx;jubeat;museca;nostalgia;ongeki;popn;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
プレイランドイン黒部,富山県黒部市沓掛645,36.8889558,137.4644997,chunithm;gitadora;iidx;jubeat;sdvx,sdvx_vm,,allnet;eagate
プレイランド大和鶴間,神奈川県大和市下鶴間１−３−１イトーヨーカドー大和鶴間店３Ｆ,35.4905089,139.4571330,chunithm;maimai_dx;ongeki;polaris_chord,,,allnet;eagate
ペップ魚町,福岡県北九州市小倉北区魚町２−４−２０,33.8839068,130.8803109,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;project_diva;reflec;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ホムスタ加古川店,加古川市尾上町安田351-1メガコート,34.7455290,134.8355115,iidx;popn,iidx_lm,,eagate
ホムスタ玉津店,神戸市西区丸塚2-9-18メガパレス2F,34.6792248,134.9831791,gitadora;iidx;polaris_chord;popn;sdvx,iidx_lm;sdvx_vm,,eagate
ポート２４八事店,愛知県名古屋市昭和区広路町北石坂102番地4,35.1371097,136.9641401,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;sdvx;taiko,ddr_gold;iidx_lm;sdvx_vm,chunithm:4;ddr:1;gitadora:2;iidx:4;jubeat:2;maimai_dx:2;nostalgia:1;ongeki:4;popn:1;sdvx:2;taiko:3,allnet;eagate;ziv
ポート２４幸田店,愛知県額田郡幸田町相見沖原1-3,34.8902431,137.1631359,chunithm;gitadora;iidx;maimai_dx;ongeki;other;popn;project_diva;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ポート２４浜松店,静岡県浜松市中央区坪井町4183-1,34.6801467,137.6443581,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;project_diva;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;sdvx_vm,,allnet;eagate;ziv
マックスプラザ善通寺,香川県善通寺市中村町１７９８−２,34.2436048,133.7640148,chunithm;gitadora;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;project_diva;sdvx;wacca,iidx_lm;sdvx_vm,,allnet;eagate;ziv
マトリクス前橋,群馬県前橋市小相木町５５８−１,36.3729424,139.0596370,chunithm;gitadora;iidx;ongeki;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ミラクルイン中村橋,東京都練馬区貫井１−１−２ＹＫビル２Ｆ,35.7371368,139.6383560,chunithm;iidx;ongeki;other;popn;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ムー大陸西尾シャオ店,愛知県西尾市下町御城下２３−１シャオ２Ｆ,34.8677828,137.0454315,chunithm;iidx;maimai_dx;ongeki;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
メカランド サルビア,鳥取市南隈860,35.5198034,134.2034528,iidx;jubeat;other;popn;reflec,,,eagate;ziv
メジャーロード白根,新潟県新潟市南区上下諏訪木論地９４８−２,37.7605971,139.0222139,chunithm;iidx;maimai_dx;ongeki,,,allnet;eagate
メジャーロード見附店,新潟県見附市上新田町字下野沖516番地1,37.5430983,138.8914470,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn;sdvx,sdvx_vm,,allnet;eagate;ziv
メジャーロード黒埼,新潟県新潟市西区山田３３０３番地（３３０２番地）,37.8682204,139.0173416,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;sdvx,sdvx_vm,,allnet;eagate;ziv
モンキートリック,大阪府寝屋川市香里南之町32-5　YNレジデンス香里2F,34.7834753,135.6288626,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
モーリーファンタジーf広島祇園,広島県広島市安佐南区祇園３−２−１　イオン広島祇園ＳＣ３Ｆ,34.4440456,132.4615509,chunithm;gitadora;maimai_dx;ongeki;other;popn,,,allnet;eagate;ziv
モーリーファンタジー三笠店,北海道三笠市岡山１０５９−１スーパーセンター１Ｆ,43.2435815,141.8055111,chunithm;maimai_dx;ongeki;other;popn,,,allnet;eagate;ziv
モーリーファンタジー下妻,茨城県下妻市掘篭９７２−１イオン下妻店2F,36.1900459,139.9897216,chunithm;maimai_dx;popn,,,allnet;eagate
モーリーファンタジー新瑞橋,愛知県名古屋市南区菊住１丁目７ー１０イオンモール新瑞橋店３階,35.1147088,136.9352500,chunithm;maimai_dx;ongeki;polaris_chord,,,allnet;eagate
モーリーファンタジー本荘,秋田県由利本荘市石脇田中１３８番地,39.3915017,140.0274931,chunithm;maimai_dx;nostalgia;ongeki;other;popn;sdvx,sdvx_vm,,allnet;eagate;ziv
